Date,OPEN,HIGH,LOW,VOLUME,CLOSE
2013-08-26,30.8105146025,30.9688873738,30.676139,5472400,30.676139
2013-08-27,30.3593951195,30.5897560356,30.1338367085,4870800,30.143435
2013-08-28,30.1002424875,30.5705587689,30.0666489473,6044000,30.412186
2013-08-29,30.3303299534,30.7492433665,30.2773633473,4600000,30.566269
2013-08-30,30.677015614,30.7155373946,30.1425387887,5851000,30.248472
2013-09-03,30.6288660454,31.2500147202,30.5758994389,8214000,30.956293
2013-09-04,30.9755532338,31.5292904651,30.9611084088,7101400,31.360759
2013-09-05,31.2981645594,31.5774414523,31.148897353,5271600,31.481137
2013-09-06,31.4907698139,31.5629968294,30.8985103085,4632600,31.288536
2013-09-09,31.327053601,31.5822530517,31.2644582361,4147800,31.490769
2013-09-10,32.1167303289,32.25155608,31.760413728,13380000,32.174513
2013-09-11,32.251556135,32.6560232772,32.1745130549,9112400,32.545274
2013-09-12,32.7234343286,33.1760553835,32.6463946188,8249800,32.781217
2013-09-13,32.6945449348,32.8101059432,32.3526726782,6584600,32.699361
2013-09-16,33.1038277613,33.1375334768,32.6993611009,5337600,32.834183
2013-09-17,32.8293665697,33.0653056128,32.7330659709,7752400,32.896778
2013-09-18,32.7282505946,33.6334883764,32.708989704,8548000,33.455332
2013-09-19,33.5949663137,33.9753598658,33.1327169881,14627600,33.46496
2013-09-20,33.3205053745,33.4649598833,32.7908446205,37157000,33.402365
2013-09-23,33.2771723667,33.4890378302,32.7619564223,11022000,33.214577
2013-09-24,33.4360710653,33.5708934471,33.3156935087,7432800,33.431255
2013-09-25,33.4312551797,33.479405721,33.0990121588,7883200,33.185684
2013-09-26,33.3349540256,33.9416544961,33.2964327264,13765000,33.869427
2013-09-27,36.0265945392,36.2336439331,35.3187735552,31182000,35.458412
2013-09-30,34.8131904508,35.2321019358,34.7457795013,14796400,34.976902
2013-10-01,35.1695067795,35.2706234437,34.6783644314,10444400,34.870969
2013-10-02,34.6879974976,34.7939302299,34.4713154863,8751600,34.61577
2013-10-03,34.6157695561,34.9094912746,34.2161155883,7144600,34.495392
2013-10-04,34.5579872545,34.8372636653,34.3413090987,7168200,34.736147
2013-10-07,34.3846465673,34.6542908447,34.3316799619,5172800,34.350937
2013-10-08,34.4087200633,34.9720860613,33.7923874592,7514200,33.840538
2013-10-09,33.9560992557,34.4135358905,33.6864544956,9282200,34.134259
2013-10-10,34.7409638078,35.3669246947,34.6398466602,11104800,35.362112
2013-10-11,35.3765560652,35.5017496844,35.0924631116,10792200,35.37174
2013-10-14,35.1261691732,35.7136121243,35.0443133987,6199800,35.660646
2013-10-15,35.5836063868,35.8099166727,35.3476673409,7951200,35.492118
2013-10-16,35.6750901248,35.9302939109,35.4969337516,8751600,35.88214
2013-10-17,35.8002836144,35.9447386053,35.670277782,9384400,35.891772
2013-10-18,35.896588341,36.5899606502,35.7617625904,9830800,36.561071
2013-10-21,36.5418103998,36.7729372332,36.354021894,9992600,36.638111
2013-10-22,36.6477434964,36.8307159363,36.3636505392,6818800,36.575516
2013-10-23,36.3732822402,36.5658868083,36.1662328471,4762000,36.382911
2013-10-24,36.4069885409,36.488844316,36.2288283134,5626400,36.358838
2013-10-25,36.3829110511,36.7681206694,36.2817939055,6889000,36.450322
2013-10-28,36.4743994908,36.5851482869,36.2914270501,6136800,36.358838
2013-10-29,36.4888442634,36.6814488343,36.3732827727,4201000,36.551443
2013-10-30,36.8884988341,37.0233207342,36.5707001595,6314200,36.657372
2013-10-31,36.6140373792,36.7247828031,36.180677221,8184400,36.479215
2013-11-01,36.4984757516,36.8018257426,36.4262487378,4221600,36.623666
2013-11-04,36.7536761097,36.8547927745,36.4166165476,3609200,36.772937
2013-11-05,36.6140380639,37.2303706716,36.5369945017,6320400,37.172588
2013-11-06,37.3940861675,37.3940861675,36.6670047614,3945400,36.960726
2013-11-07,37.1725873258,37.2207412366,36.4310649619,6250800,36.450322
2013-11-08,36.3973559851,37.1436982785,36.3925437719,5821600,37.13407
2013-11-11,37.2207409484,37.2496305982,36.9414640615,3523200,37.15333
2013-11-12,37.076286884,37.201480504,36.7873817154,4327400,37.013692
2013-11-13,36.8547930507,37.5048308905,36.8162712697,4802200,37.48557
2013-11-14,37.6685467318,37.9478202576,37.5048313276,4764200,37.865964
2013-11-15,37.7455855555,38.1741296501,37.6781746064,5774000,38.14524
2013-11-18,38.2319123799,38.2319123799,37.7166964452,5693200,37.837074
2013-11-19,37.7552180191,37.8611468962,37.3411187512,6443200,37.466309
2013-11-20,37.5577975621,37.8467027341,37.4277912458,5893000,37.480754
2013-11-21,37.4711251672,37.6637297359,37.2737079038,4669400,37.601131
2013-11-22,37.7792918811,38.0296791249,37.5481688985,7035600,37.976713
2013-11-25,38.0681977655,38.3330298361,37.9815254427,4583400,38.101903
2013-11-26,38.4100692569,38.4582231685,38.1163513898,7360400,38.328213
2013-11-27,38.3715506805,38.4389621118,38.0826416573,3734200,38.198207
2013-11-29,38.3185849451,38.4052567862,38.0778298308,3475200,38.106719
2013-12-02,38.2656182942,38.5882291838,38.0007862243,6467800,38.082642
2013-12-03,37.986341508,38.2752471641,37.84670306,5129200,38.101903
2013-12-04,37.9911577811,38.1259796813,37.6829912366,4833200,37.952636
2013-12-05,38.0344918906,38.2030195071,37.8611477273,5493400,38.015231
2013-12-06,38.3378455092,38.4678513437,38.1645013469,3894000,38.453407
2013-12-09,38.4871120148,38.6460113509,38.3619183941,4299200,38.414885
2013-12-10,38.2078348839,38.3571059407,38.092273876,5393800,38.14524
2013-12-11,38.0007862374,38.0489367787,36.9462812455,13311600,36.999244
2013-12-12,37.153810606,37.153810606,36.4292822992,10826000,36.82053
2013-12-13,36.8784901242,37.0910198781,36.825358048,7562200,36.902643
2013-12-16,37.1489838387,37.2407545274,36.8446795305,9731000,36.921964
2013-12-17,37.1634733979,37.3132082839,36.9026432041,13980600,37.07653
2013-12-18,37.1924532963,37.9556240832,37.1683009035,10814400,37.941134
2013-12-19,37.9507928847,38.0377362819,37.5595485633,10294600,37.801058
2013-12-20,37.4049827858,37.5305652787,37.0185662353,20442600,37.356678
2013-12-23,37.2359232074,37.4049827121,37.0427185552,9376800,37.245586
2013-12-24,37.2987182446,37.5788701599,37.2938870898,2782600,37.511248
2013-12-26,37.549886573,37.8976606479,37.5305653349,4609800,37.767247
2013-12-27,38.0377362026,38.1633220755,37.6899621315,4640800,37.752757
2013-12-30,37.6368295251,38.1053583138,37.6368295251,4289000,38.032905
2013-12-31,38.047395488,38.1343388858,37.8445280427,4106200,37.984604
2014-01-02,37.7479262331,38.0763790697,37.6416611141,5318600,37.791396
2014-01-03,37.7479257135,37.9797723564,37.656150679,5597000,37.689962
2014-01-06,37.9024921199,37.9652831254,37.3904935544,6045800,37.400152
2014-01-07,37.5353966365,37.6754725945,37.3904933878,6769000,37.429132
2014-01-08,37.4339626701,37.6513197139,37.1586419124,6897800,37.235923
2014-01-09,37.3953201942,37.4146414321,37.07652967,6263200,37.235923
2014-01-10,37.1924534761,37.3615091168,37.0475463642,5108000,37.153811
2014-01-13,37.1103411093,37.1538108759,36.2264156026,8262400,36.313359
2014-01-14,36.2747166786,36.390640243,36.0573601162,7808400,36.308528
2014-01-15,36.3471706019,36.5790211126,36.2940380422,5852400,36.434114
2014-01-16,36.3375112702,36.409961203,35.9124522468,4848000,36.124982
2014-01-17,36.0332073598,36.1008300028,35.4439238452,9851800,35.448755
2014-01-21,35.8110188781,36.0332070774,35.4584175147,13147000,35.622642
2014-01-22,35.7240751975,35.7723766016,35.501887,7424000,35.501887
2014-01-23,35.2652088011,35.3473210433,34.7870177029,9505200,35.129964
2014-01-24,34.9174345938,35.0961530247,34.6034713622,9212000,34.608303
2014-01-27,34.7338891548,34.9029447946,34.6421141197,11411600,34.729058
2014-01-28,34.9174350381,35.3328317546,34.8498128784,9069200,35.120302
2014-01-29,34.9270936739,35.0526795467,34.5406805084,10488800,34.666263
2014-01-30,34.9947164528,35.8399994939,34.9609051311,10438400,35.714417
2014-01-31,35.2555466424,35.410112682,34.9512462008,8652000,35.187924
2014-02-03,35.1444549157,35.1589449992,34.1880760777,9516000,34.236377
2014-02-04,34.2750190457,34.4102638483,33.9755458928,7004200,34.057662
2014-02-05,34.0383409946,34.226718358,33.7388678396,7366800,34.101132
2014-02-06,34.173585686,34.9077729329,34.0528309662,7358600,34.540681
2014-02-07,34.7338892434,35.1879240879,34.6566042913,6747200,35.110643
2014-02-10,35.1299645479,35.2555470414,34.8353230314,6430400,35.100981
2014-02-11,35.09132241,35.8158507261,34.9947162194,8739400,35.733738
2014-02-12,35.8931313251,36.1346407605,35.6661114898,6396200,35.796529
2014-02-13,35.6612848817,36.2070947671,35.6178112504,6161400,36.163625
2014-02-14,36.1636246739,36.3133590763,35.8399991291,6204800,36.260227
2014-02-18,36.2940376788,36.4534348732,36.1781145982,5935600,36.327849
2014-02-19,36.0380385199,36.4920772256,36.0380385199,5401400,36.139472
2014-02-20,36.2215839359,36.5886792415,36.1587929321,5581600,36.506567
2014-02-21,36.4147924943,37.0282288805,36.4003028941,8728600,36.941285
2014-02-24,36.994413411,37.7430941104,36.94611249,11072200,37.598187
2014-02-25,37.5450587926,37.9266408077,37.4677743232,6844000,37.728605
2014-02-26,37.825206924,38.1874710783,37.825206924,7917400,37.878339
2014-02-27,37.7911294203,37.9800845829,37.539190011,6599200,37.800818
2014-02-28,37.7426798537,38.1351247403,37.6021738894,6875200,37.936481
2014-03-03,37.6118624294,37.7862835116,37.0886035434,6069200,37.495583
2014-03-04,38.0672954635,38.299857714,37.9655505993,5661200,38.091522
2014-03-05,38.0430693479,38.0818299657,37.4810493536,6733200,37.510118
2014-03-06,37.6942302736,37.9800843125,37.481048576,5536400,37.89772
2014-03-07,38.3240799198,38.803735589,38.3143918247,8930800,38.498501
2014-03-10,38.3579958939,38.4500526639,38.0091542102,5344400,38.265943
2014-03-11,38.2998574142,38.5760233585,38.0672951655,4906600,38.178732
2014-03-12,37.8395790976,38.2756315655,37.8056644655,4296800,38.261097
2014-03-13,38.3967566808,38.6293189319,37.9510161212,8400400,38.047915
2014-03-14,37.9316354347,38.2756311287,37.6990731845,6086000,37.94617
2014-03-17,38.2126478168,38.3434613285,38.0430693268,8577600,38.265943
2014-03-18,38.3628417193,38.7988941855,38.2998579565,8245400,38.585712
2014-03-19,38.4452053931,38.7407518874,38.0624490853,5970400,38.348307
2014-03-20,38.2514044693,38.406445,37.6796925125,12440600,38.406445
2014-03-21,37.3550766437,37.4568219913,36.3376241369,31767000,36.439369
2014-03-24,36.5701870003,36.7397620979,36.1292890331,9999000,36.269795
2014-03-25,36.5071988787,36.5847210818,35.6544749936,10527000,35.683548
2014-03-26,35.9403331087,36.0953736398,35.475212,8537600,35.475212
2014-03-27,35.5188160144,35.9015723289,35.3734674532,8158600,35.523662
2014-03-28,35.6496335511,35.9112649353,35.5042815978,5987000,35.630253
2014-03-31,35.8531227477,35.9451790319,35.5866453819,6356600,35.785293
2014-04-01,35.8628114168,36.2310336474,35.8628114168,7399400,36.042078
2014-04-02,36.1971183127,36.3376242777,36.008163151,7614600,36.114754
2014-04-03,36.1244429473,36.4248349467,35.7659126865,8255000,35.848277
2014-04-04,36.0323899318,36.0953736941,35.1360589532,9720200,35.291099
2014-04-07,35.2765643335,35.3395514863,34.205815682,13853800,34.317253
2014-04-08,34.9907102923,35.4219167687,34.8356702459,12659600,35.32986
2014-04-09,35.4945924406,35.6593210663,35.1409047767,7078400,35.639941
2014-04-10,35.7416861946,35.9354873441,35.005245121,8376600,35.102144
2014-04-11,34.8841192421,35.2087343827,34.5062084348,8698000,34.520743
2014-04-14,34.7387678684,35.1069901021,34.5449701097,7264800,35.068229
2014-04-15,35.0682281963,35.3056369133,34.7533050288,7777400,35.019779
2014-04-16,35.2910995972,35.4558321025,35.1263709679,4611200,35.417071
2014-04-17,35.5333494049,36.0614581463,35.5091267447,9041600,35.867657
2014-04-21,35.8095189855,35.8821913262,35.5236610732,6811800,35.804673
2014-04-22,35.7126174174,36.1922730991,35.7126174174,5122200,36.022698
2014-04-23,36.1147541837,36.2697947147,35.8579687887,4719400,35.901572
2014-04-24,35.8628120824,36.0323905736,35.4170710315,6784600,35.557577
2014-04-25,35.4122241617,35.7077706569,35.1312161077,6481200,35.223269
2014-04-28,35.5430422588,35.7029282911,34.4480670538,11446800,34.724233
2014-04-29,34.748459767,35.2329614302,34.7145451351,6236000,35.116682
2014-04-30,35.0440063903,35.3976906676,34.9277230837,6173800,35.344395
2014-05-01,35.2765648175,35.5527302786,35.1699734836,4818200,35.32986
2014-05-02,35.3347058696,35.6254063795,35.2910987824,4048000,35.363775
2014-05-05,35.2087345185,35.5769567476,35.0100907768,4655600,35.509127
2014-05-06,35.3637752601,35.450985559,34.9858644491,4585200,35.005245
2014-05-07,35.2281153966,35.2862570496,34.6564034349,5605400,34.97133
2014-05-08,35.0197797808,35.5381960767,35.0052452154,7965200,35.392848
2014-05-09,35.3056369479,35.6496326375,35.2184261658,4817000,35.586645
2014-05-12,35.6690142227,36.1728964415,35.5478888058,6636400,36.158358
2014-05-13,36.1777381019,36.3376246193,36.1099083538,4530200,36.138977
2014-05-14,36.0856849771,36.1680497746,35.6108718983,6281200,35.649633
2014-05-15,35.5672687489,35.6690136128,35.0633865387,6039800,35.339552
2014-05-16,35.3492409158,35.8288965941,35.286257153,5376800,35.824054
2014-05-19,35.8628117333,36.1196005224,35.7223091577,4682200,36.090528
2014-05-20,35.8725038148,35.9015724612,35.4219172656,5921400,35.494593
2014-05-21,35.5527306499,35.9790945367,35.4945928727,4671800,35.954868
2014-05-22,36.05661272,36.3037095366,35.8531229909,4866400,36.279483
2014-05-23,36.4006083197,36.9771667496,36.3182440064,7335200,36.74945
2014-05-27,37.0353072038,37.2339509428,36.9287163559,6698000,37.117672
2014-05-28,37.0789114001,37.1176725017,36.7833649042,4730000,36.95294
2014-05-29,37.035565409,37.249420048,36.9334993721,3987600,37.123051
2014-05-30,37.1327731924,37.3903686769,37.0841705735,5192400,37.38065
2014-06-02,37.4195299267,37.4195299267,37.0841709291,3809600,37.288303
2014-06-03,37.1424925916,37.234839951,36.6856258258,6793400,36.719648
2014-06-04,36.666184,37.1133320875,36.6564614347,7356800,37.001543
2014-06-05,37.0890292364,37.2008178383,36.6078594588,7326400,36.875178
2014-06-06,37.016127312,37.361208877,37.0112660293,6637600,37.050149
2014-06-09,36.9869622988,37.3806503693,36.9869622988,5028600,37.264
2014-06-10,37.1036089597,37.3855079449,37.055006826,5150200,37.089029
2014-06-11,36.7779689732,36.8411554405,36.4037270049,9250000,36.520373
2014-06-12,36.5446754703,36.6661832323,36.248196531,6330600,36.34054
2014-06-13,36.3259602968,36.4183071699,35.5483110902,7712200,36.267639
2014-06-16,36.3599826455,36.5981402952,36.1607118549,6531400,36.233617
2014-06-17,36.3405405483,36.5300960621,36.0878058577,6122200,36.49607
2014-06-18,36.5689753934,37.1133316299,36.3162407043,9852200,37.040426
2014-06-19,37.1473540246,37.1570731877,36.5543956436,4977600,36.763389
2014-06-20,36.9821017822,37.0015435108,36.4766328769,11385600,36.500932
2014-06-23,36.5009316151,36.7488089137,36.1607118174,9069200,36.671042
2014-06-24,36.6418807886,36.9237797729,36.4183069891,7617000,36.44261
2014-06-25,36.4669093137,37.2008171736,36.4669093137,7172200,37.166795
2014-06-26,37.2153975094,37.3806500106,36.7779685922,10522600,37.356347
2014-06-27,38.1680189178,38.4693596352,37.754893,18138400,37.754893
2014-06-30,37.6722682717,37.7791955904,37.4681323111,8535800,37.69171
2014-07-01,37.7791950742,38.1728792537,37.7791950742,7129200,37.910422
2014-07-02,37.9395829259,38.1096967102,37.7597533809,5577200,37.808356
2014-07-03,37.6819873992,38.211763196,37.4243914248,4568600,38.129135
2014-07-07,37.9104218459,38.3138285889,37.881260955,5464800,38.226343
2014-07-08,38.0610908746,38.1096968962,37.4584133396,8044400,37.750031
2014-07-09,37.8034952783,38.2846650546,37.7597539411,7028800,38.245785
2014-07-10,37.5556183986,37.8180756559,37.3223254348,6357000,37.667407
2014-07-11,37.5604797174,37.7111478874,37.307745025,5758000,37.565341
2014-07-14,37.886119,38.0027688825,37.7111473355,5503400,37.886119
2014-07-15,37.6771261882,38.0124885905,37.657687862,6506000,37.925003
2014-07-16,37.8375168838,38.022211116,37.3126028553,7449600,37.385508
2014-07-17,37.1473533807,37.4098106354,37.0841708019,7461600,37.195956
2014-07-18,37.3514856785,37.7694728727,37.2640000885,6065200,37.677126
2014-07-21,37.3417672827,37.5702023667,37.2785808148,4209400,37.336906
2014-07-22,37.4778551739,37.7354506612,37.4243912717,5036000,37.443833
2014-07-23,37.5507600982,37.643103568,37.3417667455,4092200,37.604224
2014-07-24,37.8812614474,38.2846647934,37.8423784769,8030200,38.20204
2014-07-25,38.0756708233,38.2895259451,37.7208705841,4540400,37.774334
2014-07-28,37.8763994362,38.2020392651,37.6771252491,4065200,38.104835
2014-07-29,38.11455494,38.3284100655,37.959025,4669600,37.959025
2014-07-30,38.0999741374,38.8533237351,38.046510721,9048200,38.692933
2014-07-31,38.2312049201,38.4061726985,37.4146722576,7796800,37.487574
2014-08-01,37.2008175186,37.5458990824,37.1279118881,5825800,37.317464
2014-08-04,37.3660659029,37.6236657633,37.0793095257,4839400,37.502158
2014-08-05,37.3077449749,37.7354508477,37.1959563735,4866200,37.385508
2014-08-06,37.1862368942,37.5410376193,37.1570726009,5074400,37.492435
2014-08-07,37.7646114369,37.7791952847,36.9286409402,6737400,37.10847
2014-08-08,37.08902871,37.4729932421,36.8897579222,6714800,37.453552
2014-08-11,37.6576874726,37.6674066355,37.4146719459,7828600,37.453552
2014-08-12,37.4243919292,37.6382465694,37.1765151145,9142000,37.293165
2014-08-13,37.4632746927,37.8083562557,37.200817437,6400400,37.545899
2014-08-14,37.6771259159,37.8180754078,37.4049494972,3935000,37.570202
2014-08-15,37.774334268,37.910422478,37.1765146093,4490000,37.487574
2014-08-18,37.7791955331,38.245784862,37.7014291059,5697400,38.177741
2014-08-19,38.2555037527,38.440194095,38.0805320873,4424000,38.158299
2014-08-20,38.0027686728,38.4353363062,38.0027686728,3965800,38.352712
2014-08-21,38.4158956202,38.5908672885,38.226343992,4001800,38.367293
2014-08-22,38.5179612717,38.7512576372,38.3575700508,5807400,38.537403
2014-08-25,38.6880713217,39.0282954931,38.6394691879,5074400,38.887346
2014-08-26,38.8970651381,38.9310868262,38.6005857063,5216400,38.62975
2014-08-27,38.8776229261,38.8776229261,38.6005852261,3679400,38.746396
2014-08-28,38.5221452761,38.6196469648,38.3466491591,5169200,38.424647
2014-08-29,38.4392711712,38.4831480038,38.1565214402,6423000,38.293024
2014-09-02,38.1955217268,38.7658947116,38.1955217268,8164200,38.648896
2014-09-03,38.8975212199,38.9413941523,38.2881478534,4409600,38.424647
2014-09-04,38.6098954497,39.107146072,38.6001469382,6022800,38.960895
2014-09-05,38.775647245,40.0285189091,38.6830210291,12380600,39.994394
2014-09-08,39.9358926732,40.3600180062,39.5312677757,11728200,40.169894
2014-09-09,40.1065169303,40.2381435304,39.7360203526,8119000,39.896892
2014-09-10,39.8432699395,40.2722678175,39.7311437768,6742400,40.204018
2014-09-11,40.0528955095,40.2625160524,39.7506448502,7460400,39.887144
2014-09-12,39.960269269,39.9748937427,39.6872714572,5926200,39.896892
2014-09-15,40.0236418981,40.0626427687,39.4922702704,6729000,39.784769
2014-09-16,39.599520886,39.7506445081,39.4045209184,9393200,39.584893
2014-09-17,39.7555204355,39.892019584,39.4873946881,7443200,39.73602
2014-09-18,39.9017676934,39.9748934735,39.6092694479,6393400,39.960269
2014-09-19,40.2868924118,40.3356417947,39.6482705721,19704400,39.882268
2014-09-22,39.8188942314,39.9115204479,39.0973946854,8138400,39.34602
2014-09-23,39.2533935535,39.2826459127,38.9462703499,6046800,39.058397
2014-09-24,39.0681453721,39.4240213735,38.9608951705,6754000,39.409393
2014-09-25,39.3313947872,39.3313947872,38.6440201635,14138400,38.878021
2014-09-26,42.8901374326,43.8700073899,42.5586383139,35090400,43.631134
