Date,OPEN,HIGH,LOW,VOLUME,CLOSE
2015-11-02,64.9302120801,65.0632980705,63.8113259368,6123200,64.664047
2015-11-03,64.6886928193,64.9154246088,64.412660795,5492000,64.767552
2015-11-04,64.7626258977,64.9992177359,64.0183441618,5190200,64.254936
2015-11-05,64.6591124963,65.2801756768,64.3042286858,5068200,64.994291
2015-11-06,64.8661387722,65.5266278491,64.7478394034,4837600,64.954858
2015-11-09,64.6936198749,64.7774125301,63.717672381,6181200,64.314082
2015-11-10,64.1218493676,64.4175945866,63.8458247356,5287400,64.07749
2015-11-11,64.2155022664,64.3683009554,62.7367909655,8578000,62.805797
2015-11-12,62.5987783633,63.0916821299,61.8150633459,9388000,62.096018
2015-11-13,61.6524046348,61.7214106698,59.7152928157,16371000,60.065254
2015-11-16,60.0356807128,60.863759047,59.8089415281,9146400,60.853899
2015-11-17,60.6518102644,60.9229048728,59.3554708872,10581600,60.420145
2015-11-18,60.6468796712,62.1206609411,60.4595777194,10597800,61.997435
2015-11-19,62.2340302856,62.5938480621,61.8002725084,8557600,61.997435
2015-11-20,65.0978042217,65.4576220015,64.3140818071,19064800,65.383682
2015-11-23,65.4674823577,65.5562015862,64.9548584923,7135600,65.290037
2015-11-24,64.8809256121,65.5463412645,64.6985462884,5311600,65.314676
2015-11-25,65.5956345638,66.3202035972,65.5709878967,6989000,66.113185
2015-11-27,66.5025752509,66.6898811468,65.7188602331,4527800,66.211764
2015-11-30,66.0145982605,66.1427576765,64.8858515882,8738800,65.20131
2015-12-01,65.1224430403,65.7632194142,65.0238637659,6857000,65.709
2015-12-02,65.4822686686,65.6646405987,65.1125908419,7965600,65.383682
2015-12-03,65.6104209899,65.7336469318,63.5845860124,10649800,63.643732
2015-12-04,63.9789109523,65.5167682533,63.9789109523,7410400,65.225957
2015-12-07,65.5915853929,65.665697214,64.5342149435,6190000,65.023375
2015-12-08,64.6626781936,65.586647472,64.4452738319,5605800,65.072781
2015-12-09,64.6083267635,64.9937226613,63.1161505593,7442800,63.659658
2015-12-10,63.6003688741,64.0549385735,63.2495559223,5647800,63.56084
2015-12-11,63.0568610874,63.1161504454,62.0933664038,8276000,62.399709
2015-12-14,62.5677007792,63.4076708233,62.3157134717,7991400,63.175444
2015-12-15,64.035178058,64.2328145227,63.4175548414,6869600,63.546018
2015-12-16,63.9215302108,64.8257315917,63.6497819236,7542200,64.692323
2015-12-17,65.0727809154,65.1469001486,64.2674051783,7400800,64.341517
2015-12-18,64.0994063245,64.4946866678,63.4274317667,13804600,63.501551
2015-12-21,64.0746992305,64.3859838007,63.5460177123,8972600,64.133996
2015-12-22,64.9640785865,65.1469,64.1438803881,17218400,65.1469
2015-12-23,67.3159922788,67.3901041004,63.1556798099,57319400,63.595431
2015-12-24,63.7881290615,63.9660045486,61.4164549109,13889100,62.434296
2015-12-28,62.4639407348,63.1260348004,62.0587799042,8786800,63.056861
2015-12-29,63.5509569048,63.7189553618,63.2643787424,6708600,63.501551
2015-12-30,63.6003698293,63.6398987037,62.4244122513,5817900,62.50347
2015-12-31,62.4046521252,62.4244121154,61.762322,6393100,61.762322
2016-01-04,60.3887291545,61.1792858906,60.1416798656,11626800,60.793889
2016-01-05,60.9915288832,61.8512594126,60.9915288832,9220600,61.643739
2016-01-06,60.5764835792,61.3077514378,60.428256973,6551600,60.764244
2016-01-07,59.6772254541,60.5369559944,59.0744251871,10881300,59.143598
2016-01-08,59.3511215802,60.0725054968,57.9676445875,11191300,58.175165
2016-01-11,58.2739866323,59.3313575775,57.8490618599,12825000,58.847139
2016-01-12,59.6376958421,60.1021504775,58.8669040438,8292200,59.232536
2016-01-13,59.8155719979,59.8155719979,57.9775243262,9944300,58.086227
2016-01-14,58.3036315776,58.6494986021,56.6039314994,9989000,57.819413
2016-01-15,56.2580638067,57.4537813712,55.9220767753,12110100,56.880629
2016-01-19,57.5031903841,58.3728048524,56.9893268849,9924300,57.631657
2016-01-20,56.5742871049,58.8866684469,56.0801885276,16234200,58.343161
2016-01-21,58.3826901913,60.4381383078,58.3629252599,16121600,59.845221
2016-01-22,60.5666038283,60.7444793138,59.8748648406,8430100,60.161443
2016-01-25,60.3689639003,60.5764843137,59.9045102516,10383400,59.983568
2016-01-26,59.7760467636,60.6456572791,59.5586414171,8005200,60.388728
2016-01-27,60.2404970984,60.3788437108,58.5012720959,8593700,58.876788
2016-01-28,59.608051528,60.8729418917,59.2720645001,10207000,60.477666
2016-01-29,60.4776662769,61.4263345482,60.4776662769,10475200,61.278103
2016-02-01,61.0211740184,62.7208741047,60.9717651491,8247800,62.414532
2016-02-02,62.2761846506,62.7505192846,61.5745656594,9458500,61.811731
2016-02-03,62.1378368948,62.1576018257,60.5764834437,7213500,61.752441
2016-02-04,61.2879877181,61.4263353201,59.2819494644,10455700,59.459821
2016-02-05,59.0546596145,59.1337173627,56.3074735182,14415900,56.495229
2016-02-08,55.437858012,55.5465606865,53.0068940168,21214500,54.390372
2016-02-09,53.8567443696,55.9517213275,53.6393400096,10915700,55.022817
2016-02-10,55.8726674735,57.4933098004,55.2698662278,13376800,56.732398
2016-02-11,55.7936096975,56.2382994,54.7362387547,13090900,55.33904
2016-02-12,56.6928692769,56.771927025,54.8449416021,10229500,55.754081
2016-02-16,56.8905096399,57.3154344123,56.1493617811,8058000,57.107914
2016-02-17,57.9083507727,57.9083507727,56.4260550539,10332700,57.483426
2016-02-18,57.4834262256,58.2641029621,57.2956707435,9658600,57.908351
2016-02-19,57.8095333197,58.609974,56.9498027867,10080100,58.609974
2016-02-22,58.609974409,59.7661640953,58.5605615865,11523400,59.459821
2016-02-23,59.548757869,60.0230964505,59.1831259142,7504600,59.499349
2016-02-24,59.0348988901,59.9835671526,58.5012714484,10390800,59.687109
2016-02-25,59.9638028624,61.643739,59.9143939933,8524300,61.643739
2016-02-26,61.9006688744,62.7406394218,61.7326773343,8896100,61.86114
2016-02-29,61.7227925257,61.9401968852,60.853182005,7720600,60.863062
2016-03-01,61.2385786676,62.3552384879,61.0211743053,7438300,62.177363
2016-03-02,61.7820861584,62.1477181178,60.7741250599,8465800,61.485628
2016-03-03,61.4757200606,61.6243337771,60.3561773327,7924400,60.90109
2016-03-04,60.8515491825,60.9704415415,59.8211774687,7279400,60.69303
2016-03-07,60.504790708,60.5741418599,58.2458933393,12829600,58.701635
2016-03-08,58.4836700025,60.0391384927,58.166631637,9307900,59.256453
2016-03-09,59.0285821036,59.0682089267,57.4136669538,12766900,57.790151
2016-03-10,58.1567259201,58.4935791821,57.4334821519,9402600,58.33506
2016-03-11,58.5827463633,59.8806201883,58.5827463633,8834400,59.523955
2016-03-14,59.6329341842,60.7623863357,59.543766153,7090500,60.247198
2016-03-15,59.9400656208,61.1784967287,59.8013623275,6188800,60.831738
2016-03-16,60.9010884985,61.6540536133,60.7227544209,7018300,61.287479
2016-03-17,61.1884022781,62.7934119683,61.1685913433,9926800,62.595262
2016-03-18,62.9618361608,63.3878574501,62.2683137538,13192900,62.407022
2016-03-21,62.9618365021,64.6857345849,62.8132277415,13635400,64.12101
2016-03-22,64.2299928581,64.8343472378,63.5760972712,18212900,64.299345
2016-03-23,60.7623851611,62.8627633052,60.5840510836,26987000,61.862109
2016-03-24,61.4856284112,61.5648860203,60.5543262399,12231300,61.079424
2016-03-28,61.0100727568,61.4063687343,60.6831249592,7899000,60.772292
2016-03-29,60.6930297133,61.3271104031,60.683124246,7837800,60.920905
2016-03-30,61.1983118888,61.8323886188,61.1983118888,7859300,61.465814
2016-03-31,61.4162783388,62.0602595516,60.742570816,8257800,60.90109
2016-04-01,60.6534033801,61.2478493255,60.5840522283,7555300,61.019978
2016-04-04,61.1586820144,61.2775694196,58.8700593387,16523400,59.414972
2016-04-05,59.0682097459,59.6131184483,58.8898756645,7554000,59.117746
2016-04-06,59.0483941477,60.1184006228,58.6421897288,10201500,59.751826
2016-04-07,59.2366380865,60.019327542,59.1573765137,7092900,59.741916
2016-04-08,59.9301599884,59.9995111395,58.7709864931,8761700,58.870059
2016-04-11,59.1771922309,59.2267284846,57.2848694926,12593400,57.383942
2016-04-12,57.4632033042,58.0774641419,56.3634754916,12471100,58.008112
2016-04-13,58.4737628851,59.3951566153,58.2855233391,10629100,59.028582
2016-04-14,59.1573759018,59.781546168,58.8898747837,7785200,58.939415
2016-04-15,58.4737634524,59.0384880402,57.8495931805,7653600,58.949321
2016-04-18,58.830432462,59.444693302,58.830432462,6059600,59.018673
2016-04-19,59.4050629769,59.4347882961,58.7808966647,6594400,59.008767
2016-04-20,58.8799684628,59.6824738004,58.8799684628,7177500,59.068209
2016-04-21,59.9697872285,59.9697872285,59.1573764183,7156700,59.523955
2016-04-22,59.6230276699,59.6626584563,58.4242273399,8294300,58.879969
2016-04-25,58.7908018266,58.8700594363,58.2161678083,6117700,58.662004
2016-04-26,58.7610806743,59.4149723046,58.7214498878,5582200,58.988952
2016-04-27,59.0781191534,59.1771926523,58.0873742572,8094600,58.72145
2016-04-28,58.4044124059,59.3357106234,57.8793146407,6028600,57.998207
2016-04-29,57.8694082065,58.5431147221,57.5622753134,8178700,58.394502
2016-05-02,58.543115555,59.1970071824,58.4440430474,8647800,59.038488
2016-05-03,58.6917294116,59.296079833,58.4836700119,8061300,58.969136
2016-05-04,58.6818193952,59.4050621687,58.2756139933,8062800,58.562931
2016-05-05,58.3945026655,58.4341334517,57.4632034622,7846000,57.651444
2016-05-06,57.6217228793,57.8991304582,56.8489428549,7152000,57.889224
2016-05-09,58.0477431734,58.6421891174,57.9090398794,5604900,58.176541
2016-05-10,58.0675585197,59.4347874475,58.0675585197,7600200,58.652098
2016-05-11,57.9585758624,58.136909942,56.3238448182,12823000,56.482364
2016-05-12,56.9876459214,57.8000567291,56.7795904858,8083700,57.453298
2016-05-13,57.2056122962,57.5820923845,56.7498666716,7392600,56.779591
2016-05-16,56.7399598264,56.9975525069,56.1058840878,8045900,56.611162
2016-05-17,56.6210732081,56.8489435452,56.1257007565,7620700,56.571532
2016-05-18,56.2346777362,56.3436606643,55.1547658106,11532800,55.600602
2016-05-19,55.3033792545,56.7696806876,55.1547655409,9376500,56.512089
2016-05-20,55.3628250609,56.531904023,54.897173975,13745300,55.957271
2016-05-23,56.0761584159,56.4427369949,55.4321772139,7780700,55.471808
2016-05-24,55.5312497718,56.2445870792,55.3430102252,11098700,56.066253
2016-05-25,55.9473645533,56.1653264461,55.2538421442,9921500,55.471808
2016-05-26,55.5312504374,55.8383833367,55.0854142434,9063100,55.323195
2016-05-27,55.6501381116,56.0068072603,55.4618985653,8479000,55.669954
2016-05-31,55.8879194323,55.9473651167,54.6593937831,14233600,54.708934
2016-06-01,52.8364271519,54.530599929,52.4302177826,28409300,54.421617
2016-06-02,53.8751168443,54.3222514903,53.8751168443,13901700,54.183143
2016-06-03,53.9446708929,54.2228888636,53.0603330357,17217300,53.110014
2016-06-06,53.4279782329,54.1930813884,53.3484861056,13808300,53.954606
2016-06-07,53.8154978924,54.0042873489,53.209377,13334000,53.209377
2016-06-08,53.487598621,53.9943526115,53.3186779745,12068500,53.775751
2016-06-09,53.7658164763,54.6998353087,53.5372794672,11609800,54.590535
2016-06-10,54.2924426084,55.0078647895,54.2030150842,12183600,54.759455
2016-06-13,54.6501545256,55.2860826028,54.5309188184,8582200,54.560727
2016-06-14,54.2328280001,54.5905351211,53.736008414,9585600,53.775751
2016-06-15,53.8949912509,54.7097743869,53.8949912509,7498400,53.964545
2016-06-16,53.1994427427,53.2988046735,52.6032572468,14456500,53.129888
2016-06-17,53.1100148022,53.5273412677,52.8218584484,11007100,53.368359
2016-06-20,53.8850519149,54.7992019339,53.8850519149,8429400,54.014226
2016-06-21,54.1135888599,54.7395825383,54.0937160763,8278200,54.421618
2016-06-22,54.6501538391,54.789262328,54.1831424399,7019600,54.222889
2016-06-23,54.7594557676,54.8290095161,53.606834328,11219800,53.775751
2016-06-24,52.0269479843,53.0205871553,51.8480919399,18481200,52.255484
2016-06-27,51.6692373033,52.1859296764,51.1525449303,15265700,51.559936
2016-06-28,51.7089838559,52.8616053033,51.2419724483,20837800,52.752304
2016-06-29,54.1533353228,54.7892634045,52.553575249,36084800,54.779329
2016-06-30,54.938310525,55.0774190147,54.252696519,17350500,54.848883
2016-07-01,54.7197088569,55.4550028331,54.5607265903,9285100,55.256275
2016-07-05,54.9879914897,55.5543658148,54.6600885774,10256100,54.848883
2016-07-06,54.5309189458,55.455003379,54.4712996016,7863400,55.445065
2016-07-07,55.4450652919,55.6239213381,55.2065938758,6948000,55.564301
2016-07-08,55.7431557306,56.4585779239,55.7332213261,8645900,56.359215
2016-07-11,56.468516,56.8659696806,56.3492763187,8122500,56.468516
2016-07-12,56.7268609982,57.8298014857,56.7069882145,11164400,57.690692
2016-07-13,57.8099264535,58.068271642,57.3627888306,9126500,57.621137
2016-07-14,57.9291625769,58.2272533341,57.7801196824,7488400,58.117957
2016-07-15,58.2173191988,58.4955371739,57.501898,9225200,57.501898
2016-07-18,57.6310711939,57.7900534593,57.372727,6478900,57.372727
2016-07-19,57.0945062399,57.4025353791,56.7864810753,7442700,57.392597
2016-07-20,57.6211379858,57.7304343209,57.372728191,5872400,57.392597
2016-07-21,57.621137165,57.6608797507,56.2101675634,8262000,56.627498
2016-07-22,56.4585775251,56.597686015,56.0710582496,8614700,56.36915
2016-07-25,56.5082594202,56.7864813728,56.1008673546,7256300,56.776542
2016-07-26,56.8361614981,57.5018977545,55.8922032933,8546700,56.011439
2016-07-27,56.1406128134,56.6374323958,55.1171654673,10295400,55.43513
2016-07-28,55.2364014902,55.4550031014,54.6302815962,9574100,55.097293
2016-07-29,54.9184369906,55.3059562674,54.8588176467,6353400,55.146974
2016-08-01,55.375510532,55.5146190212,54.9482446985,6268400,55.057546
2016-08-02,54.8786911287,54.9283720933,54.4315525104,7145600,54.570661
2016-08-03,54.2030161707,54.8389452447,53.9347335927,9687300,54.401745
2016-08-04,54.6104076713,55.2165285573,54.3023825101,8678100,54.441491
2016-08-05,54.9681192239,55.7034132079,54.8190713602,7512500,55.494746
2016-08-08,55.7729668672,56.0313110607,55.3258282529,6307000,55.62392
2016-08-09,55.7232871327,55.8822694013,55.3357648721,8044400,55.415257
2016-08-10,55.5941131278,55.8226491456,54.7197096555,6881400,54.779329
2016-08-11,55.2761479089,56.5281312732,55.12710104,9539500,56.36915
2016-08-12,56.3393417919,56.398957161,55.7729674664,5393400,56.090932
2016-08-15,56.2896612862,56.6970523546,56.25984913,4836300,56.408896
2016-08-16,56.4387038791,56.6771792672,56.0611200007,4901800,56.518197
2016-08-17,56.5082584044,56.6076243083,56.1803594667,7340500,56.498324
2016-08-18,56.6274983632,57.0945057928,56.5380708378,6043600,56.846096
2016-08-19,57.0348902476,58.7638194195,56.885842385,15987100,58.525349
2016-08-22,58.445856268,59.0817843463,58.2769395955,8266000,58.286874
2016-08-23,58.425981885,59.4196210496,58.425981885,8222800,59.240766
2016-08-24,59.5090490856,59.9462533027,59.3401324134,11379000,59.836952
2016-08-25,59.6282841809,59.7673976383,58.6545187949,8713900,58.863186
2016-08-26,58.1974461571,58.8234398275,57.9291625877,9994300,58.624711
2016-08-29,58.8234403315,58.8731212967,58.1577000949,5831000,58.257066
2016-08-30,58.0881450257,58.3862357838,57.4820241369,6344600,57.631072
2016-08-31,57.4919636056,57.9092900714,56.8262233717,7723600,57.273361
2016-09-01,57.4626746563,58.3395120572,57.323178952,8225000,58.32955
2016-09-02,58.4192270559,58.967248818,57.7815288423,6933100,57.811419
2016-09-06,58.0405911993,58.1701248456,57.0043290038,9771800,57.203611
2016-09-07,57.2733598019,57.5722803076,56.8050474558,7536100,57.512498
2016-09-08,56.675517541,57.0641144956,55.9082856891,12741900,55.968067
2016-09-09,55.6791127571,55.7986803615,55.0713047068,11310400,55.131091
2016-09-12,54.8022759258,55.9182485483,54.7524566714,7470900,55.808643
2016-09-13,55.6591844441,55.7388948515,54.9218427493,7359400,55.170944
2016-09-14,54.9617001538,55.3602631528,54.7325270023,7621200,54.931809
2016-09-15,54.8022756481,55.3403353508,54.6129596922,6283900,55.270587
2016-09-16,55.041415294,55.1609829,54.852095351,11715400,54.981629
2016-09-19,55.180910152,55.2705866024,54.7325269035,7671300,54.752456
2016-09-20,55.0613389582,55.2406928567,54.5631364523,8563000,54.672742
2016-09-21,54.8222033983,55.1809101966,54.4136783424,8041700,55.141053
2016-09-22,55.2705862964,55.7787518495,55.041414143,8052400,55.210801
2016-09-23,54.8222033566,55.5097218134,54.7125988061,8921700,54.951738
2016-09-26,54.6029930108,54.8022750073,53.8855844,11629600,54.204434
2016-09-27,54.0549715441,55.3403349975,53.706231785,17945200,55.141053
2016-09-28,54.4037117762,54.8022757746,52.6101837473,33213000,53.058567
2016-09-29,52.7297508101,53.3873820983,51.9326278034,16993900,51.972485
2016-09-30,52.3810106076,52.8692500517,52.0920521625,12940200,52.460725
2016-10-03,52.3511203376,52.8094656468,52.2315487469,7632500,52.48065
2016-10-04,52.7098267935,52.869250598,51.8927746889,10737400,51.952556
2016-10-05,51.9625231394,52.450758604,51.9126989034,7244100,51.932628
2016-10-06,52.0123418423,52.1418754883,51.783168693,9391700,51.842951
2016-10-07,52.2315481614,52.2714053579,51.4942104535,8407100,51.603816
2016-10-10,51.9425937004,52.0621613041,51.5838869036,5469300,51.603816
2016-10-11,51.7632406462,52.0621611492,51.3347855006,9203500,51.633707
2016-10-12,51.8230218553,52.520506349,51.6137778025,9301300,52.251477
2016-10-13,51.9326274497,52.1319094455,51.314857348,8425800,51.842951
2016-10-14,52.1916947913,52.3112623946,51.434425,7133800,51.434425
2016-10-17,51.4643200873,51.5639585942,50.7767976502,7904000,50.846546
2016-10-18,51.1155764086,51.4742832114,51.0059718567,6805200,51.035866
2016-10-19,51.1554336876,51.6536361972,50.9561516873,6999000,51.613779
2016-10-20,51.5838873951,52.1717673478,51.5041739979,6590500,51.703455
2016-10-21,51.5539978421,51.6835275058,51.0657573884,9161000,51.583888
2016-10-24,51.97248545,52.102019098,51.6436737887,7578200,51.683527
2016-10-25,50.7867645916,51.2550729557,50.527697295,14975300,50.866475
2016-10-26,50.766835897,52.0820895045,50.7170166432,12401100,51.783169
2016-10-27,52.1518382511,52.1518382511,51.5041739979,7939200,51.703455
2016-10-28,51.9326285053,52.3112634083,51.6038168424,9096700,51.832989
2016-10-31,50.6970874978,50.9661178447,49.8202500996,17931300,49.999603
2016-11-01,50.3184523946,50.3284144517,48.963340601,14100400,49.441615
2016-11-02,49.0629845925,50.0892797581,48.833807455,10775900,49.541258
2016-11-03,49.8003212467,49.8202493465,49.1327309019,7678700,49.55122
2016-11-04,49.6209681994,50.2686334447,49.5811110028,9925200,49.780393
2016-11-07,50.2985248462,50.7469071002,50.099242848,8358700,50.726979
2016-11-08,50.9162941146,51.3048960549,50.766836352,8107100,50.89637
2016-11-09,49.8899987383,51.0856847476,49.6209683898,9058600,50.936223
2016-11-10,51.1056145115,51.1853249204,50.149066688,12316100,50.208848
2016-11-11,50.0394612339,50.667193409,49.9996040366,6283600,50.587483
2016-11-14,50.9960078454,51.005970899,50.029494,8063900,50.029494
2016-11-15,50.2785956595,50.4579485608,49.5711491009,9299800,49.949784
2016-11-16,49.8202505919,50.617373605,49.7704313378,6760300,50.497806
2016-11-17,50.756869753,51.4842444073,50.5376626456,7671600,51.404534
2016-11-18,51.2052524492,51.703454954,50.7767982951,7461600,50.916294
2016-11-21,50.8166545986,51.2351427025,50.7668353454,5357200,51.095647
2016-11-22,51.2849667907,51.5639591968,50.8664746943,5228100,51.524102
2016-11-23,51.5241018558,51.6635975602,51.0159372956,4141600,51.155433
2016-11-25,51.4942108012,51.5539970945,51.1653951559,2736800,51.334786
2016-11-28,51.2550731544,51.2550731544,50.4280589818,8602100,50.826618
2016-11-29,51.0159368484,51.1853237051,50.3882007038,6065700,50.447986
2016-11-30,50.3383802469,50.6273386912,49.889998,8198400,49.889998
2016-12-01,50.110001,51.25,50.060001,7610100,50.650002
2016-12-02,50.259998,50.68,50.110001,6730200,50.459999
2016-12-05,50.799999,52.27,50.700001,11995300,51.849998
2016-12-06,50.830002,51.099998,50.259998,12411900,50.57
