,date,polarity,st,msgvolume,mv1t,mv10t
0,2013-12-03,0.0,,2,,
1,2013-12-04,0.2,,5,1.5,
2,2013-12-05,0.1111111111111111,0.1037037037037037,9,0.8,
3,2013-12-06,0.0,0.1037037037037037,2,-0.7777777777777778,
4,2013-12-07,0.0,0.037037037037037035,3,0.5,
5,2013-12-08,0.0,0.0,5,0.6666666666666666,
6,2013-12-09,0.4444444444444444,0.14814814814814814,9,0.8,
7,2013-12-10,0.25,0.23148148148148148,4,-0.5555555555555556,
8,2013-12-11,0.07407407407407407,0.2561728395061728,27,5.75,
9,2013-12-12,0.4,0.24135802469135803,5,-0.8148148148148148,
10,2013-12-13,0.2222222222222222,0.23209876543209876,9,0.8,1.267605633802817
11,2013-12-14,0.0,0.2074074074074074,4,-0.5555555555555556,0.5128205128205129
12,2013-12-15,0.42857142857142855,0.2169312169312169,7,0.75,0.9090909090909091
13,2013-12-16,0.14285714285714285,0.19047619047619047,7,0.0,0.9333333333333333
14,2013-12-17,0.25,0.2738095238095238,4,-0.42857142857142855,0.5
15,2013-12-18,0.25,0.21428571428571427,12,2.0,1.4814814814814816
16,2013-12-19,0.13131313131313133,0.21043771043771042,99,7.25,11.249999999999998
17,2013-12-20,0.18181818181818182,0.18771043771043772,77,-0.2222222222222222,4.325842696629214
18,2013-12-22,0.0,0.10437710437710439,4,-0.948051948051948,0.1593625498007968
19,2013-12-23,0.42857142857142855,0.20346320346320346,7,0.75,0.30701754385964913
20,2013-12-24,0.5,0.30952380952380953,8,0.14285714285714285,0.34782608695652173
21,2013-12-25,1.0,0.6428571428571429,1,-0.875,0.04366812227074236
22,2013-12-26,0.3333333333333333,0.611111111111111,12,11.0,0.5309734513274336
23,2013-12-27,0.2,0.5111111111111111,5,-0.5833333333333334,0.21645021645021645
24,2013-12-28,0.0,0.17777777777777778,6,0.2,0.26200873362445415
25,2013-12-29,0.0,0.06666666666666667,4,-0.3333333333333333,0.17316017316017315
26,2013-12-30,0.6666666666666666,0.2222222222222222,3,-0.25,0.13452914798206278
27,2013-12-31,0.0,0.2222222222222222,7,1.3333333333333333,0.5511811023622047
28,2014-01-01,0.0,0.2222222222222222,2,-0.7142857142857143,0.3508771929824561
29,2014-01-02,0.0,0.0,1,-0.5,0.18181818181818182
30,2014-01-03,0.0,0.0,2,1.0,0.4081632653061224
31,2014-01-04,0.6666666666666666,0.2222222222222222,3,0.5,0.6976744186046512
32,2014-01-05,-0.16666666666666666,0.16666666666666666,6,1.0,1.3333333333333333
33,2014-01-06,0.0,0.16666666666666666,10,0.6666666666666666,2.5641025641025643
34,2014-01-07,0.2222222222222222,0.018518518518518517,9,-0.1,2.0454545454545454
35,2014-01-08,0.0,0.07407407407407407,1,-0.8888888888888888,0.2127659574468085
36,2014-01-09,0.13333333333333333,0.11851851851851851,15,14.0,3.4090909090909087
37,2014-01-10,0.0,0.044444444444444446,3,-0.8,0.5357142857142857
38,2014-01-11,0.0,0.044444444444444446,2,-0.3333333333333333,0.3846153846153846
39,2014-01-12,0.5,0.16666666666666666,2,0.0,0.3846153846153846
40,2014-01-13,-0.125,0.125,16,7.0,3.018867924528302
41,2014-01-14,-0.13333333333333333,0.08055555555555556,15,-0.0625,2.2388059701492535
42,2014-01-15,0.0,-0.0861111111111111,6,-0.6,0.7594936708860759
43,2014-01-16,-0.2,-0.11111111111111112,5,-0.16666666666666666,0.6329113924050632
44,2014-01-17,0.04,-0.05333333333333334,25,4.0,3.378378378378378
45,2014-01-18,0.0,-0.05333333333333334,1,-0.96,0.1111111111111111
46,2014-01-19,0.0,0.013333333333333334,2,1.0,0.2222222222222222
47,2014-01-20,-0.25,-0.08333333333333333,4,1.0,0.5194805194805194
48,2014-01-21,0.0,-0.08333333333333333,8,1.0,1.0256410256410258
49,2014-01-22,0.0,-0.08333333333333333,7,-0.125,0.8333333333333333
50,2014-01-23,0.0,0.0,12,0.7142857142857143,1.348314606741573
51,2014-01-24,0.125,0.041666666666666664,8,-0.3333333333333333,0.9411764705882353
52,2014-01-25,-0.3333333333333333,-0.06944444444444443,3,-0.625,0.38461538461538464
53,2014-01-26,0.14285714285714285,-0.02182539682539682,7,1.3333333333333333,0.9333333333333333
54,2014-01-27,0.0,-0.06349206349206349,9,0.2857142857142857,1.1688311688311688
55,2014-01-28,0.4,0.18095238095238098,5,-0.4444444444444444,0.819672131147541
56,2014-01-29,-0.1111111111111111,0.09629629629629631,9,0.8,1.3846153846153846
57,2014-01-30,0.10526315789473684,0.1313840155945419,38,3.2222222222222223,5.277777777777778
58,2014-01-31,0.09090909090909091,0.02835371256423888,11,-0.7105263157894737,1.0377358490566038
59,2014-02-01,0.3333333333333333,0.17650186071238702,3,-0.7272727272727273,0.27522935779816515
60,2014-02-02,0.25,0.22474747474747472,4,0.3333333333333333,0.38095238095238093
61,2014-02-03,0.0,0.19444444444444442,6,0.5,0.6185567010309279
62,2014-02-04,0.14285714285714285,0.13095238095238096,7,0.16666666666666666,0.7368421052631579
63,2014-02-05,0.0,0.047619047619047616,6,-0.14285714285714285,0.6060606060606061
64,2014-02-06,0.2,0.11428571428571428,5,-0.16666666666666666,0.5102040816326531
65,2014-02-07,0.08333333333333333,0.09444444444444444,12,1.4,1.276595744680851
66,2014-02-08,1.0,0.42777777777777776,1,-0.9166666666666666,0.09900990099009901
67,2014-02-09,1.0,0.6944444444444445,1,0.0,0.1075268817204301
68,2014-02-10,0.2857142857142857,0.7619047619047619,7,6.0,1.25
69,2014-02-11,0.125,0.4702380952380952,8,0.14285714285714285,1.5384615384615383
70,2014-02-12,0.07692307692307693,0.16254578754578755,13,0.625,2.280701754385965
71,2014-02-13,0.0,0.0673076923076923,7,-0.46153846153846156,1.0606060606060606
72,2014-02-14,0.09090909090909091,0.055944055944055944,11,0.5714285714285714,1.6417910447761193
73,2014-02-15,0.5,0.196969696969697,2,-0.8181818181818182,0.28169014084507044
74,2014-02-16,0.3333333333333333,0.30808080808080807,3,0.5,0.44776119402985076
75,2014-02-17,0.0,0.27777777777777773,5,0.6666666666666666,0.7692307692307693
76,2014-02-18,0.2,0.17777777777777778,10,1.0,1.7241379310344829
77,2014-02-19,0.09090909090909091,0.09696969696969697,11,0.1,1.6417910447761193
78,2014-02-20,0.16666666666666666,0.15252525252525254,6,-0.45454545454545453,0.7792207792207793
79,2014-02-21,0.42857142857142855,0.22871572871572873,7,0.16666666666666666,0.9210526315789475
80,2014-02-22,0.25,0.28174603174603174,4,-0.42857142857142855,0.5333333333333333
81,2014-02-23,0.6666666666666666,0.4484126984126984,3,-0.25,0.4545454545454546
82,2014-02-24,0.35294117647058826,0.42320261437908496,17,4.666666666666667,2.7419354838709675
83,2014-02-25,0.25,0.42320261437908496,4,-0.7647058823529411,0.5882352941176471
84,2014-02-26,0.25,0.2843137254901961,8,1.0,1.1428571428571428
85,2014-02-27,0.3333333333333333,0.27777777777777773,9,0.125,1.2
86,2014-02-28,0.09090909090909091,0.22474747474747472,11,0.2222222222222222,1.3924050632911391
87,2014-03-01,0.1111111111111111,0.17845117845117844,9,-0.18181818181818182,1.125
88,2014-03-03,0.25,0.15067340067340065,4,-0.5555555555555556,0.5128205128205129
89,2014-03-04,0.16666666666666666,0.1759259259259259,6,0.5,0.7894736842105263
90,2014-03-05,0.3,0.2388888888888889,10,0.6666666666666666,1.3333333333333333
91,2014-03-06,0.16666666666666666,0.2111111111111111,6,-0.4,0.7407407407407408
92,2014-03-07,0.08,0.1822222222222222,25,3.1666666666666665,2.9761904761904763
93,2014-03-08,0.5,0.24888888888888885,6,-0.76,0.6521739130434783
94,2014-03-09,0.16666666666666666,0.24888888888888885,6,0.0,0.6382978723404255
95,2014-03-10,0.2,0.2888888888888889,5,-0.16666666666666666,0.5434782608695653
96,2014-03-11,0.25,0.20555555555555557,4,-0.2,0.45454545454545453
97,2014-03-12,0.2,0.21666666666666667,5,0.25,0.617283950617284
98,2014-03-13,0.1111111111111111,0.18703703703703703,9,0.8,1.1688311688311688
99,2014-03-14,0.14285714285714285,0.15132275132275133,7,-0.2222222222222222,0.853658536585366
100,2014-03-15,0.0,0.08465608465608465,4,-0.42857142857142855,0.48192771084337344
101,2014-03-16,-0.2222222222222222,-0.026455026455026454,9,1.25,1.1688311688311688
102,2014-03-17,0.2857142857142857,0.021164021164021163,7,-0.2222222222222222,0.875
103,2014-03-18,0.16666666666666666,0.0767195767195767,18,1.5714285714285714,2.903225806451613
104,2014-03-19,0.23076923076923078,0.2277167277167277,13,-0.2777777777777778,1.7567567567567566
105,2014-03-20,0.17687074829931973,0.19143554857840572,147,10.307692307692308,18.14814814814815
106,2014-03-21,-0.016,0.13054665968951684,125,-0.14965986394557823,5.605381165919282
107,2014-03-22,0.0,0.053623582766439915,9,-0.928,0.2616279069767442
108,2014-03-23,0.2222222222222222,0.06874074074074073,9,0.0,0.25862068965517243
109,2014-03-24,0.0625,0.0949074074074074,16,0.7777777777777778,0.4597701149425288
110,2014-03-25,0.08,0.12157407407407407,25,0.5625,0.7002801120448179
111,2014-03-26,0.0,0.04750000000000001,7,-0.72,0.1851851851851852
112,2014-03-27,0.375,0.15166666666666667,8,0.14285714285714285,0.2127659574468085
113,2014-03-28,-0.2,0.05833333333333333,5,-0.375,0.1326259946949602
114,2014-03-31,0.5,0.225,6,0.2,0.16483516483516483
115,2014-04-01,0.0,0.09999999999999999,6,0.0,0.1680672268907563
116,2014-04-02,0.5,0.3333333333333333,4,-0.3333333333333333,0.18518518518518517
117,2014-04-03,0.2727272727272727,0.25757575757575757,11,1.75,1.1578947368421053
118,2014-04-04,0.05555555555555555,0.2760942760942761,18,0.6363636363636364,1.8556701030927836
119,2014-04-05,1.0,0.44276094276094274,1,-0.9444444444444444,0.09433962264150944
120,2014-04-06,0.0,0.35185185185185186,1,0.0,0.10989010989010989
121,2014-04-07,0.21052631578947367,0.40350877192982454,19,18.0,2.835820895522388
122,2014-04-08,0.16129032258064516,0.12393887945670627,31,0.631578947368421,3.9240506329113924
123,2014-04-09,0.13333333333333333,0.16838332390115074,15,-0.5161290322580645,1.4705882352941178
124,2014-04-10,0.18181818181818182,0.1588139459107201,22,0.4666666666666667,1.9642857142857144
125,2014-04-11,0.0,0.10505050505050506,6,-0.7272727272727273,0.46875
126,2014-04-12,0.0,0.06060606060606061,1,-0.8333333333333334,0.078125
127,2014-04-13,0.0,0.0,1,0.0,0.08
128,2014-04-14,0.0,0.0,3,2.0,0.2608695652173913
129,2014-04-15,0.6666666666666666,0.2222222222222222,3,0.0,0.3
130,2014-04-16,0.0,0.2222222222222222,2,-0.3333333333333333,0.19607843137254904
131,2014-04-17,0.375,0.34722222222222215,8,3.0,0.7766990291262136
132,2014-04-18,0.5,0.2916666666666667,2,-0.75,0.2173913043478261
133,2014-04-19,0.125,0.3333333333333333,16,7.0,2.5396825396825395
134,2014-04-20,0.25,0.2916666666666667,4,-0.75,0.625
135,2014-04-21,0.043478260869565216,0.1394927536231884,23,4.75,5.0
136,2014-04-22,0.14285714285714285,0.14544513457556937,14,-0.391304347826087,2.2222222222222223
137,2014-04-23,0.0,0.062111801242236024,4,-0.7142857142857143,0.5263157894736842
138,2014-04-24,0.2,0.11428571428571428,5,0.25,0.6329113924050632
139,2014-04-25,0.5,0.2333333333333333,6,0.2,0.7407407407407408
140,2014-04-26,0.2,0.3,5,-0.16666666666666666,0.5952380952380952
141,2014-04-27,1.0,0.5666666666666667,1,-0.8,0.1149425287356322
142,2014-04-28,0.2857142857142857,0.4952380952380952,7,6.0,0.875
143,2014-04-29,0.0,0.42857142857142855,3,-0.5714285714285714,0.35294117647058826
144,2014-04-30,0.2,0.1619047619047619,5,0.6666666666666666,0.6944444444444444
145,2014-05-01,0.0,0.06666666666666667,4,-0.2,0.547945205479452
146,2014-05-02,0.5,0.2333333333333333,2,-0.5,0.37037037037037035
147,2014-05-04,0.3333333333333333,0.27777777777777773,3,0.5,0.7142857142857143
148,2014-05-05,0.3333333333333333,0.38888888888888884,6,1.0,1.4634146341463417
149,2014-05-06,0.2,0.2888888888888889,5,-0.16666666666666666,1.1904761904761905
150,2014-05-07,0.14285714285714285,0.2253968253968254,7,0.4,1.707317073170732
151,2014-05-08,0.0,0.11428571428571428,3,-0.5714285714285714,0.6976744186046512
152,2014-05-09,0.0,0.047619047619047616,5,0.6666666666666666,1.1111111111111112
153,2014-05-10,0.0,0.0,2,-0.6,0.46511627906976744
154,2014-05-12,0.5,0.16666666666666666,4,1.0,0.9523809523809523
155,2014-05-13,0.25,0.25,4,0.0,0.9756097560975611
156,2014-05-14,0.25,0.3333333333333333,4,0.0,0.9756097560975611
157,2014-05-15,0.0,0.16666666666666666,2,-0.5,0.46511627906976744
158,2014-05-16,0.0,0.08333333333333333,5,1.5,1.1904761904761905
159,2014-05-17,0.0,0.0,3,-0.4,0.7317073170731708
160,2014-05-18,0.3333333333333333,0.1111111111111111,3,0.0,0.7692307692307693
161,2014-05-19,0.25,0.19444444444444442,4,0.3333333333333333,1.1428571428571428
162,2014-05-20,0.1,0.22777777777777777,10,1.5,2.7777777777777777
163,2014-05-21,0.0,0.11666666666666665,4,-0.6,0.9756097560975611
164,2014-05-22,0.6,0.2333333333333333,5,0.25,1.1627906976744187
165,2014-05-23,0.391304347826087,0.3304347826086957,23,3.6,5.227272727272727
166,2014-05-24,0.3333333333333333,0.44154589371980674,3,-0.8695652173913043,0.4761904761904762
167,2014-05-25,0.3333333333333333,0.3526570048309179,3,0.0,0.48387096774193544
168,2014-05-26,0.3333333333333333,0.3333333333333333,3,0.0,0.4761904761904762
169,2014-05-27,0.3333333333333333,0.3333333333333333,6,1.0,0.9836065573770493
170,2014-05-28,0.0,0.2222222222222222,5,-0.16666666666666666,0.78125
171,2014-05-29,0.4,0.24444444444444446,5,0.0,0.7575757575757576
172,2014-05-30,0.0,0.13333333333333333,1,-0.8,0.14925373134328357
173,2014-05-31,0.0,0.13333333333333333,2,1.0,0.3448275862068966
174,2014-06-01,0.0,0.0,1,-0.5,0.17857142857142858
175,2014-06-02,0.25,0.08333333333333333,4,3.0,0.7692307692307692
176,2014-06-03,0.4,0.21666666666666667,5,0.25,1.5151515151515151
177,2014-06-04,0.3333333333333333,0.3277777777777778,9,0.8,2.5714285714285716
178,2014-06-05,0.3333333333333333,0.35555555555555557,6,-0.3333333333333333,1.4634146341463417
179,2014-06-06,0.25,0.3055555555555555,8,0.3333333333333333,1.8181818181818181
180,2014-06-07,0.5,0.3611111111111111,2,-0.75,0.4347826086956522
181,2014-06-08,0.16666666666666666,0.3055555555555555,6,2.0,1.3953488372093024
182,2014-06-09,0.16666666666666666,0.27777777777777773,6,0.0,1.3636363636363635
183,2014-06-10,0.42857142857142855,0.25396825396825395,7,0.16666666666666666,1.4285714285714284
184,2014-06-11,0.2,0.2650793650793651,15,1.1428571428571428,2.7777777777777777
185,2014-06-12,0.1,0.24285714285714288,20,0.3333333333333333,2.9411764705882355
186,2014-06-13,0.16666666666666666,0.15555555555555556,6,-0.7,0.7142857142857143
187,2014-06-14,0.0,0.08888888888888889,3,-0.5,0.35294117647058826
188,2014-06-15,0.0,0.05555555555555555,2,-0.3333333333333333,0.2531645569620253
189,2014-06-16,0.0,0.0,1,-0.5,0.13333333333333333
190,2014-06-17,0.0,0.0,3,2.0,0.4411764705882353
191,2014-06-18,0.36363636363636365,0.12121212121212122,11,2.6666666666666665,1.5942028985507246
192,2014-06-19,0.0,0.12121212121212122,8,-0.2727272727272727,1.081081081081081
193,2014-06-20,0.0,0.12121212121212122,4,-0.5,0.5263157894736842
194,2014-06-21,0.6666666666666666,0.2222222222222222,3,-0.25,0.4109589041095891
195,2014-06-22,0.0,0.2222222222222222,3,0.0,0.49180327868852464
196,2014-06-23,0.2222222222222222,0.2962962962962963,27,8.0,6.136363636363636
197,2014-06-24,0.375,0.19907407407407407,8,-0.7037037037037037,1.2307692307692308
198,2014-06-25,0.14285714285714285,0.24669312169312166,14,0.75,2.0
199,2014-06-26,0.14285714285714285,0.22023809523809523,210,14.0,25.60975609756098
200,2014-06-27,0.13513513513513514,0.1402831402831403,111,-0.4714285714285714,3.8144329896907214
201,2014-06-28,0.14285714285714285,0.1402831402831403,14,-0.8738738738738738,0.3508771929824562
202,2014-06-29,0.0,0.09266409266409266,3,-0.7857142857142857,0.07462686567164178
203,2014-06-30,0.05555555555555555,0.06613756613756613,18,5.0,0.4534005037783375
204,2014-07-01,0.3333333333333333,0.12962962962962962,15,-0.16666666666666666,0.36496350364963503
205,2014-07-02,0.125,0.17129629629629628,8,-0.4666666666666667,0.18912529550827425
206,2014-07-03,0.25,0.23611111111111108,8,0.0,0.1869158878504673
207,2014-07-04,0.0,0.125,2,-0.75,0.0488997555012225
208,2014-07-05,1.0,0.4166666666666667,1,-0.5,0.02481389578163772
209,2014-07-06,0.0,0.3333333333333333,1,0.0,0.02564102564102564
210,2014-07-07,0.2857142857142857,0.42857142857142855,14,13.0,0.7734806629834253
211,2014-07-08,0.2,0.1619047619047619,10,-0.2857142857142857,1.1904761904761905
212,2014-07-09,0.2,0.22857142857142856,10,0.0,1.25
213,2014-07-10,0.5,0.3,4,-0.6,0.4597701149425288
214,2014-07-11,0.0,0.2333333333333333,5,0.25,0.684931506849315
215,2014-07-12,0.0,0.16666666666666666,4,-0.2,0.6349206349206349
216,2014-07-13,0.0,0.0,2,-0.5,0.3389830508474576
217,2014-07-14,0.25,0.08333333333333333,4,1.0,0.7547169811320755
218,2014-07-15,0.0,0.08333333333333333,4,0.0,0.7272727272727273
219,2014-07-16,0.2,0.15,5,0.25,0.8620689655172414
220,2014-07-17,0.2222222222222222,0.14074074074074075,9,0.8,1.4516129032258065
221,2014-07-18,0.25,0.2240740740740741,4,-0.5555555555555556,0.7017543859649122
222,2014-07-21,0.0,0.1574074074074074,4,0.0,0.7843137254901962
223,2014-07-22,0.0,0.08333333333333333,2,-0.5,0.4444444444444444
224,2014-07-23,0.18181818181818182,0.06060606060606061,11,4.5,2.558139534883721
225,2014-07-24,0.1875,0.12310606060606061,16,0.45454545454545453,3.265306122448979
226,2014-07-25,0.25,0.20643939393939395,12,-0.25,1.9672131147540985
227,2014-07-27,0.0,0.14583333333333334,1,-0.9166666666666666,0.14084507042253522
228,2014-07-28,0.5,0.25,2,1.0,0.29411764705882354
229,2014-07-29,0.4,0.3,5,1.5,0.7575757575757576
230,2014-07-30,0.23809523809523808,0.37936507936507935,21,3.2,3.181818181818182
231,2014-07-31,0.1,0.24603174603174605,10,-0.5238095238095238,1.2820512820512822
232,2014-08-01,0.16666666666666666,0.16825396825396824,6,-0.4,0.7142857142857143
233,2014-08-02,1.0,0.4222222222222223,1,-0.8333333333333334,0.11627906976744186
234,2014-08-03,0.0,0.3888888888888889,2,1.0,0.23529411764705882
235,2014-08-04,0.0,0.3333333333333333,1,-0.5,0.13157894736842105
236,2014-08-05,0.0,0.0,4,3.0,0.6557377049180328
237,2014-08-06,0.2,0.06666666666666667,5,0.25,0.9433962264150944
238,2014-08-07,0.0,0.06666666666666667,5,0.0,0.8771929824561403
239,2014-08-08,0.125,0.10833333333333334,8,0.6,1.3333333333333333
240,2014-08-09,0.0,0.041666666666666664,2,-0.75,0.31746031746031744
241,2014-08-10,0.25,0.125,8,3.0,1.8181818181818181
242,2014-08-11,0.0,0.08333333333333333,5,-0.375,1.1904761904761905
243,2014-08-12,0.0,0.08333333333333333,4,-0.2,0.9756097560975611
244,2014-08-13,0.6666666666666666,0.2222222222222222,3,-0.25,0.6818181818181818
245,2014-08-15,0.0,0.2222222222222222,2,-0.3333333333333333,0.4444444444444444
246,2014-08-18,0.5,0.38888888888888884,6,2.0,1.3043478260869565
247,2014-08-19,0.16666666666666666,0.2222222222222222,6,0.0,1.25
248,2014-08-20,0.3333333333333333,0.3333333333333333,3,-0.5,0.6122448979591836
249,2014-08-21,0.07142857142857142,0.19047619047619047,14,3.6666666666666665,2.978723404255319
250,2014-08-22,0.07142857142857142,0.15873015873015872,14,0.0,2.6415094339622645
251,2014-08-23,0.5,0.21428571428571427,4,-0.7142857142857143,0.6153846153846154
252,2014-08-24,0.25,0.2738095238095238,4,0.0,0.6557377049180328
253,2014-08-25,0.375,0.375,24,5.0,4.0
254,2014-08-26,0.36363636363636365,0.32954545454545453,11,-0.5416666666666666,1.375
255,2014-08-27,0.0,0.24621212121212122,4,-0.6363636363636364,0.45454545454545453
256,2014-08-28,0.0,0.12121212121212122,3,-0.25,0.3333333333333333
257,2014-08-29,0.16666666666666666,0.05555555555555555,6,1.0,0.6896551724137931
258,2014-08-30,0.0,0.05555555555555555,3,-0.5,0.3448275862068966
259,2014-08-31,0.16666666666666666,0.1111111111111111,6,1.0,0.6896551724137931
260,2014-09-01,0.5,0.2222222222222222,2,-0.6666666666666666,0.2531645569620253
261,2014-09-02,0.07142857142857142,0.24603174603174602,14,6.0,2.08955223880597
262,2014-09-03,-0.2222222222222222,0.1164021164021164,9,-0.35714285714285715,1.1688311688311688
263,2014-09-04,0.1875,0.012235449735449738,16,0.7777777777777778,1.9512195121951221
264,2014-09-05,0.3076923076923077,0.0909900284900285,52,2.25,7.027027027027026
265,2014-09-06,0.375,0.2900641025641026,8,-0.8461538461538461,0.6956521739130435
266,2014-09-07,0.16666666666666666,0.2831196581196581,6,-0.25,0.5042016806722689
267,2014-09-08,0.17647058823529413,0.23937908496732027,34,4.666666666666667,2.7868852459016393
268,2014-09-09,0.17647058823529413,0.173202614379085,17,-0.5,1.1333333333333333
269,2014-09-10,0.09090909090909091,0.14795008912655971,11,-0.35294117647058826,0.6707317073170732
270,2014-09-11,0.14285714285714285,0.13674560733384264,7,-0.36363636363636365,0.4142011834319527
271,2014-09-12,0.0,0.07792207792207792,6,-0.14285714285714285,0.3448275862068966
272,2014-09-13,0.0,0.047619047619047616,4,-0.3333333333333333,0.24096385542168672
273,2014-09-14,0.21428571428571427,0.07142857142857142,14,2.5,0.8695652173913043
274,2014-09-15,0.125,0.1130952380952381,8,-0.42857142857142855,0.5031446540880503
275,2014-09-16,0.2,0.17976190476190476,5,-0.375,0.43478260869565216
276,2014-09-17,0.13333333333333333,0.1527777777777778,15,2.0,1.3392857142857144
277,2014-09-18,0.0,0.11111111111111112,6,-0.6,0.49586776859504134
278,2014-09-19,0.15384615384615385,0.09572649572649572,13,1.1666666666666667,1.3978494623655913
279,2014-09-20,0.5,0.21794871794871795,2,-0.8461538461538461,0.2247191011235955
280,2014-09-22,0.0,0.21794871794871795,17,7.5,2.125
281,2014-09-23,0.09090909090909091,0.196969696969697,11,-0.35294117647058826,1.2222222222222223
282,2014-09-24,0.36363636363636365,0.15151515151515152,22,1.0,2.3157894736842106
283,2014-09-25,0.1443850267379679,0.19964349376114085,187,7.5,16.548672566371682
284,2014-09-26,0.128099173553719,0.21204018797601684,242,0.29411764705882354,8.461538461538462
285,2014-09-27,0.2413793103448276,0.17128783687883817,29,-0.8801652892561983,0.5576923076923077
286,2014-09-28,0.25,0.2064928279661822,12,-0.5862068965517241,0.22058823529411764
287,2014-09-29,0.03389830508474576,0.17509253847652448,59,3.9166666666666665,1.0905730129390019
288,2014-09-30,0.0967741935483871,0.12689083287771094,31,-0.4745762711864407,0.521885521885522
289,2014-10-01,0.3076923076923077,0.14612160210848021,13,-0.5806451612903226,0.21241830065359477
290,2014-10-02,0.22727272727272727,0.21057974283780737,22,0.6923076923076923,0.3531300160513644
291,2014-10-03,0.15789473684210525,0.23095325726904672,19,-0.13636363636363635,0.30254777070063693
292,2014-10-04,0.4,0.2617224880382775,5,-0.7368421052631579,0.07861635220125786
293,2014-10-05,0.38461538461538464,0.31417004048583,13,1.6,0.210016155088853
294,2014-10-06,0.25,0.3448717948717948,16,0.23076923076923078,0.3595505617977528
295,2014-10-07,0.25,0.2948717948717949,8,-0.5,0.36529680365296807
